family	task	label	positive_count	negative_count	test_size	random_seed	model	Accuracy	Balanced Accuracy	ROC AUC	F1 Score	Precision	Recall	Time Taken
BAHD	acceptor	acceptor_superclass::Phenolic acids (C6-C1)	78	288	0.25	1	SGDClassifier	0.9565217391304348	0.9361111111111111	0.9944444444444445	0.9565217391304348	0.9565217391304348	0.9565217391304348	0.12045621871948242
BAHD	acceptor	acceptor_superclass::Phenolic acids (C6-C1)	78	288	0.25	1	SVC	0.9565217391304348	0.9180555555555556	0.98125	0.9556753706780351	0.9561953257605431	0.9565217391304348	0.15317010879516602
BAHD	acceptor	acceptor_superclass::Phenolic acids (C6-C1)	78	288	0.25	1	BernoulliNB	0.8913043478260869	0.9125	0.9402777777777778	0.8971653878942881	0.9178959627329192	0.8913043478260869	0.07147884368896484
BAHD	acceptor	acceptor_superclass::Phenolic acids (C6-C1)	78	288	0.25	1	ExtraTreeClassifier	0.9456521739130435	0.9111111111111111	0.9111111111111111	0.9451428132087802	0.9449547036143067	0.9456521739130435	0.054665565490722656
BAHD	acceptor	acceptor_superclass::Phenolic acids (C6-C1)	78	288	0.25	1	CalibratedClassifierCV	0.9565217391304348	0.9	0.9756944444444444	0.9546938242590417	0.9588100686498855	0.9565217391304348	2.343893527984619
BAHD	acceptor	acceptor_superclass::Phenolic acids (C6-C1)	78	288	0.25	1	DecisionTreeClassifier	0.9239130434782609	0.8972222222222221	0.8972222222222223	0.9245748948824242	0.9255241594494502	0.9239130434782609	0.31503725051879883
BAHD	acceptor	acceptor_superclass::Phenolic acids (C6-C1)	78	288	0.25	1	QuadraticDiscriminantAnalysis	0.4891304347826087	0.6375	0.6375	0.512714655436209	0.7907474834011564	0.4891304347826087	0.26425862312316895
BAHD	acceptor	acceptor_superclass::Phenolic acids (C6-C1)	78	288	0.25	1	LabelSpreading	0.8043478260869565	0.55		0.7351778656126483	0.8434782608695651	0.8043478260869565	0.17738628387451172
BAHD	acceptor	acceptor_superclass::Phenolic acids (C6-C1)	78	288	0.25	1	LabelPropagation	0.8043478260869565	0.55		0.7351778656126483	0.8434782608695651	0.8043478260869565	0.08680939674377441
BAHD	acceptor	acceptor_superclass::Phenolic acids (C6-C1)	78	288	0.25	1	DummyClassifier	0.782608695652174	0.5	0.5	0.6871686108165429	0.6124763705103969	0.782608695652174	0.0541987419128418
BAHD	acceptor	acceptor_superclass::Ornithine alkaloids	43	323	0.25	1	KNeighborsClassifier	0.967391304347826	0.9029180695847363	0.9921436588103255	0.9667149335060777	0.9665694591728525	0.967391304347826	0.11005592346191406
BAHD	acceptor	acceptor_superclass::Ornithine alkaloids	43	323	0.25	1	PassiveAggressiveClassifier	0.967391304347826	0.9029180695847363	0.9865319865319865	0.9667149335060777	0.9665694591728525	0.967391304347826	0.11063742637634277
BAHD	acceptor	acceptor_superclass::Ornithine alkaloids	43	323	0.25	1	BernoulliNB	0.9130434782608695	0.8720538720538721	0.9090909090909092	0.9186317260065195	0.929305477131564	0.9130434782608695	0.06949186325073242
BAHD	acceptor	acceptor_superclass::Ornithine alkaloids	43	323	0.25	1	RidgeClassifierCV	0.967391304347826	0.8636363636363636	0.9820426487093153	0.9651133763261911	0.9685559006211181	0.967391304347826	0.11666202545166016
BAHD	acceptor	acceptor_superclass::Ornithine alkaloids	43	323	0.25	1	LinearDiscriminantAnalysis	0.967391304347826	0.8636363636363636	0.9057239057239057	0.9651133763261911	0.9685559006211181	0.967391304347826	0.33316898345947266
BAHD	acceptor	acceptor_superclass::Ornithine alkaloids	43	323	0.25	1	RidgeClassifier	0.967391304347826	0.8636363636363636	0.9753086419753085	0.9651133763261911	0.9685559006211181	0.967391304347826	0.0797719955444336
BAHD	acceptor	acceptor_superclass::Ornithine alkaloids	43	323	0.25	1	LinearSVC	0.9565217391304348	0.8574635241301908	0.9932659932659933	0.954612937433722	0.9548920318956987	0.9565217391304348	0.8218631744384766
BAHD	acceptor	acceptor_superclass::Ornithine alkaloids	43	323	0.25	1	NearestCentroid	0.8804347826086957	0.8535353535353536	0.8877665544332212	0.8921652077187213	0.916421856639248	0.8804347826086957	0.11297082901000977
BAHD	acceptor	acceptor_superclass::Ornithine alkaloids	43	323	0.25	1	Perceptron	0.9456521739130435	0.851290684624018	0.904601571268238	0.9445248891767963	0.9438759278897136	0.9456521739130435	0.06951546669006348
BAHD	acceptor	acceptor_superclass::Ornithine alkaloids	43	323	0.25	1	GaussianNB	0.9347826086956522	0.8451178451178452	0.8748597081930415	0.9347826086956522	0.9347826086956522	0.9347826086956522	0.10022091865539551
